"","region","electores","percent_participacion","votos_emitidos","votos_validos","organizacion_politica","tipo_organizacion_politica","votos","percent_votos","year","vuelta"
"780","CALLAO",712595,0.84409,601492,504524,"MOVIMIENTO AMPLIO REGIONAL CALLAO","MOVIMIENTO REGIONAL",15278,0.03028,"2014","1"
"781","CALLAO",712595,0.84409,601492,504524,"MOVIMIENTO INDEPENDIENTE REGIONAL UNION DEMOCRATICA CHALACA","MOVIMIENTO REGIONAL",13781,0.02731,"2014","1"
"782","CALLAO",712595,0.84409,601492,504524,"PUERTO CALLAO","ALIANZA ELECTORAL",10633,0.02108,"2014","1"
"783","CALLAO",712595,0.84409,601492,504524,"ADUANEC","MOVIMIENTO REGIONAL",9459,0.01875,"2014","1"
"784","CALLAO",712595,0.84409,601492,504524,"FRENTE POR LA DEMOCRACIA DEL CALLAO","ALIANZA ELECTORAL",7224,0.01432,"2014","1"
"785","CALLAO",712595,0.84409,601492,504524,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",6403,0.01269,"2014","1"
"786","CALLAO",712595,0.84409,601492,504524,"VOTOS EN BLANCO",NA,44449,NA,"2014","1"
"787","CALLAO",712595,0.84409,601492,504524,"VOTOS NULOS",NA,52519,NA,"2014","1"
"788","UCAYALI",319790,0.78977,252559,210359,"MOVIMIENTO INDEPENDIENTE REGIONAL CAMBIO UCAYALINO","MOVIMIENTO REGIONAL",79510,0.37797,"2014","1"
"789","UCAYALI",319790,0.78977,252559,210359,"TODOS SOMOS UCAYALI","MOVIMIENTO REGIONAL",65692,0.31229,"2014","1"
"790","UCAYALI",319790,0.78977,252559,210359,"UCAYALI REGION CON FUTURO","MOVIMIENTO REGIONAL",28093,0.13355,"2014","1"
"791","UCAYALI",319790,0.78977,252559,210359,"MOVIMIENTO POLITICO REGIONAL FUERZA UCAYALINA (FU)","MOVIMIENTO REGIONAL",10175,0.04837,"2014","1"
"792","UCAYALI",319790,0.78977,252559,210359,"ESFUERZOS UNIDOS","MOVIMIENTO REGIONAL",7176,0.03411,"2014","1"
"793","UCAYALI",319790,0.78977,252559,210359,"FUERZA POPULAR","PARTIDO POLÍTICO",4412,0.02097,"2014","1"
"794","UCAYALI",319790,0.78977,252559,210359,"CONFIANZA UCAYALI","MOVIMIENTO REGIONAL",4383,0.02084,"2014","1"
"795","UCAYALI",319790,0.78977,252559,210359,"BLOQUE POPULAR UCAYALI","MOVIMIENTO REGIONAL",3520,0.01673,"2014","1"
"796","UCAYALI",319790,0.78977,252559,210359,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",3301,0.01569,"2014","1"
"797","UCAYALI",319790,0.78977,252559,210359,"MOVIMIENTO BIODIVERSIDAD Y DESARROLLO AMAZONICO BIDA","MOVIMIENTO REGIONAL",1156,0.0055,"2014","1"
"798","UCAYALI",319790,0.78977,252559,210359,"CIENCIA Y ACCION MOVILIZADORA DE UCAYALI","MOVIMIENTO REGIONAL",1089,0.00518,"2014","1"
"799","UCAYALI",319790,0.78977,252559,210359,"MOVIMIENTO AGRARIO POPULAR UCAYALINO","MOVIMIENTO REGIONAL",929,0.00442,"2014","1"
"800","UCAYALI",319790,0.78977,252559,210359,"UNION POR EL PERU","PARTIDO POLÍTICO",923,0.00439,"2014","1"
"801","UCAYALI",319790,0.78977,252559,210359,"VOTOS EN BLANCO",NA,24011,NA,"2014","1"
"802","UCAYALI",319790,0.78977,252559,210359,"VOTOS NULOS",NA,18189,NA,"2014","1"
"803","AMAZONAS",291920,0.61315086,178991,155992,"MOVIMIENTO REGIONAL FUERZA AMAZONENSE","MOVIMIENTO REGIONAL",86715,0.55589,"2018","2"
"804","AMAZONAS",291920,0.61315086,178991,155992,"SENTIMIENTO AMAZONENSE REGIONAL","MOVIMIENTO REGIONAL",69277,0.44411,"2018","2"
"805","AMAZONAS",291920,0.61315086,178991,155992,"VOTOS NULOS",NA,17799,0.1141,"2018","2"
"806","AMAZONAS",291920,0.61315086,178991,155992,"VOTOS EN BLANCO",NA,5200,0.03334,"2018","2"
"807","ANCASH",870629,0.70342362,612421,402922,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",223981,0.55589,"2018","2"
"808","ANCASH",870629,0.70342362,612421,402922,"MOVIMIENTO REGIONAL EL MAICITO","MOVIMIENTO REGIONAL",178941,0.44411,"2018","2"
"809","ANCASH",870629,0.70342362,612421,402922,"VOTOS NULOS",NA,178831,0.44384,"2018","2"
"810","ANCASH",870629,0.70342362,612421,402922,"VOTOS EN BLANCO",NA,30668,0.07611,"2018","2"
"811","APURIMAC",303697,0.67681604,205547,181709,"MOVIMIENTO REGIONAL LLANKASUN KUSKA","MOVIMIENTO REGIONAL",110795,0.60974,"2018","2"
"812","APURIMAC",303697,0.67681604,205547,181709,"MOVIMIENTO POPULAR KALLPA","MOVIMIENTO REGIONAL",70914,0.39026,"2018","2"
"813","APURIMAC",303697,0.67681604,205547,181709,"VOTOS NULOS",NA,16971,0.0934,"2018","2"
"814","APURIMAC",303697,0.67681604,205547,181709,"VOTOS EN BLANCO",NA,6867,0.03779,"2018","2"
"815","AREQUIPA",1100447,0.80691755,887970,615225,"AREQUIPA - UNIDOS POR EL GRAN CAMBIO","MOVIMIENTO REGIONAL",354535,0.57627,"2018","2"
"816","AREQUIPA",1100447,0.80691755,887970,615225,"AREQUIPA TRANSFORMACION","MOVIMIENTO REGIONAL",260690,0.42373,"2018","2"
"817","AREQUIPA",1100447,0.80691755,887970,615225,"VOTOS NULOS",NA,245793,0.39952,"2018","2"
"818","AREQUIPA",1100447,0.80691755,887970,615225,"VOTOS EN BLANCO",NA,26952,0.04381,"2018","2"
"819","AYACUCHO",454455,0.65017659,295476,254864,"MUSUQ ÑAN","MOVIMIENTO REGIONAL",150111,0.58898,"2018","2"
"820","AYACUCHO",454455,0.65017659,295476,254864,"QATUN TARPUY","MOVIMIENTO REGIONAL",104753,0.41102,"2018","2"
"821","AYACUCHO",454455,0.65017659,295476,254864,"VOTOS NULOS",NA,29852,0.11713,"2018","2"
"822","AYACUCHO",454455,0.65017659,295476,254864,"VOTOS EN BLANCO",NA,10760,0.04222,"2018","2"
"823","CAJAMARCA",1069604,0.64827824,693401,621505,"ACCION POPULAR","PARTIDO POLÍTICO",382030,0.61469,"2018","2"
"824","CAJAMARCA",1069604,0.64827824,693401,621505,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",239475,0.38531,"2018","2"
"825","CAJAMARCA",1069604,0.64827824,693401,621505,"VOTOS NULOS",NA,52580,0.0846,"2018","2"
"826","CAJAMARCA",1069604,0.64827824,693401,621505,"VOTOS EN BLANCO",NA,19316,0.03108,"2018","2"
"827","CUSCO",981493,0.71363015,700423,568955,"ACCION POPULAR","PARTIDO POLÍTICO",400652,0.70419,"2018","2"
"828","CUSCO",981493,0.71363015,700423,568955,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",168303,0.29581,"2018","2"
"829","CUSCO",981493,0.71363015,700423,568955,"VOTOS NULOS",NA,104142,0.18304,"2018","2"
"830","CUSCO",981493,0.71363015,700423,568955,"VOTOS EN BLANCO",NA,27326,0.04803,"2018","2"
"831","HUANUCO",564096,0.62827781,354409,302719,"ACCION POPULAR","PARTIDO POLÍTICO",170371,0.5628,"2018","2"
"832","HUANUCO",564096,0.62827781,354409,302719,"AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO","MOVIMIENTO REGIONAL",132348,0.4372,"2018","2"
"833","HUANUCO",564096,0.62827781,354409,302719,"VOTOS NULOS",NA,41011,0.13548,"2018","2"
"834","HUANUCO",564096,0.62827781,354409,302719,"VOTOS EN BLANCO",NA,10679,0.03528,"2018","2"
"835","LIMA",735932,0.77970655,573811,513247,"FUERZA REGIONAL","MOVIMIENTO REGIONAL",335413,0.65351,"2018","2"
"836","LIMA",735932,0.77970655,573811,513247,"PATRIA JOVEN","MOVIMIENTO REGIONAL",177834,0.34649,"2018","2"
"837","LIMA",735932,0.77970655,573811,513247,"VOTOS NULOS",NA,44434,0.08657,"2018","2"
"838","LIMA",735932,0.77970655,573811,513247,"VOTOS EN BLANCO",NA,16130,0.03143,"2018","2"
"839","MADRE DE DIOS",103724,0.72983109,75701,67734,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",40213,0.59369,"2018","2"
"840","MADRE DE DIOS",103724,0.72983109,75701,67734,"FUERZA POR MADRE DE DIOS","MOVIMIENTO REGIONAL",27521,0.40631,"2018","2"
"841","MADRE DE DIOS",103724,0.72983109,75701,67734,"VOTOS NULOS",NA,6328,0.09342,"2018","2"
"842","MADRE DE DIOS",103724,0.72983109,75701,67734,"VOTOS EN BLANCO",NA,1639,0.0242,"2018","2"
"843","PASCO",193519,0.66688542,129055,108988,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",65417,0.60022,"2018","2"
"844","PASCO",193519,0.66688542,129055,108988,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",43571,0.39978,"2018","2"
"845","PASCO",193519,0.66688542,129055,108988,"VOTOS NULOS",NA,16332,0.14985,"2018","2"
"846","PASCO",193519,0.66688542,129055,108988,"VOTOS EN BLANCO",NA,3735,0.03427,"2018","2"
"847","PIURA",1341718,0.73360647,984293,857251,"MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL","MOVIMIENTO REGIONAL",541985,0.63224,"2018","2"
"848","PIURA",1341718,0.73360647,984293,857251,"REGION PARA TODOS","MOVIMIENTO REGIONAL",315266,0.36776,"2018","2"
"849","PIURA",1341718,0.73360647,984293,857251,"VOTOS NULOS",NA,95837,0.1118,"2018","2"
"850","PIURA",1341718,0.73360647,984293,857251,"VOTOS EN BLANCO",NA,31205,0.0364,"2018","2"
"851","SAN MARTIN",610097,0.68389781,417244,376508,"ACCION REGIONAL","MOVIMIENTO REGIONAL",190831,0.50684,"2018","2"
"852","SAN MARTIN",610097,0.68389781,417244,376508,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",185677,0.49316,"2018","2"
"853","SAN MARTIN",610097,0.68389781,417244,376508,"VOTOS NULOS",NA,29253,0.0777,"2018","2"
"854","SAN MARTIN",610097,0.68389781,417244,376508,"VOTOS EN BLANCO",NA,11483,0.0305,"2018","2"
"855","TACNA",269714,0.80773338,217857,128542,"ACCION POR LA UNIDAD TACNA","MOVIMIENTO REGIONAL",77957,0.60647,"2018","2"
"856","TACNA",269714,0.80773338,217857,128542,"MOVIMENTO INDEPENDIENTE REGIONAL FUERZA TACNA","MOVIMIENTO REGIONAL",50585,0.39353,"2018","2"
"857","TACNA",269714,0.80773338,217857,128542,"VOTOS NULOS",NA,79447,0.61806,"2018","2"
"858","TACNA",269714,0.80773338,217857,128542,"VOTOS EN BLANCO",NA,9868,0.07677,"2018","2"
"859","TUMBES",163849,0.77583629,127120,98414,"MOVIMIENTO INDEPENDIENTE REGIONAL FAENA","MOVIMIENTO REGIONAL",49902,0.50706,"2018","2"
"860","TUMBES",163849,0.77583629,127120,98414,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",48512,0.49294,"2018","2"
"861","TUMBES",163849,0.77583629,127120,98414,"VOTOS NULOS",NA,25793,0.26209,"2018","2"
"862","TUMBES",163849,0.77583629,127120,98414,"VOTOS EN BLANCO",NA,2913,0.0296,"2018","2"
"863","AMAZONAS",291920,0.75652233,220844,169258,"SENTIMIENTO AMAZONENSE REGIONAL","MOVIMIENTO REGIONAL",42166,0.24912,"2018","1"
"864","AMAZONAS",291920,0.75652233,220844,169258,"MOVIMIENTO REGIONAL FUERZA AMAZONENSE","MOVIMIENTO REGIONAL",41358,0.24435,"2018","1"
"865","AMAZONAS",291920,0.75652233,220844,169258,"MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS","MOVIMIENTO REGIONAL",30545,0.18046,"2018","1"
"866","AMAZONAS",291920,0.75652233,220844,169258,"MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO","MOVIMIENTO REGIONAL",16188,0.09564,"2018","1"
"867","AMAZONAS",291920,0.75652233,220844,169258,"MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA","MOVIMIENTO REGIONAL",15715,0.09285,"2018","1"
"868","AMAZONAS",291920,0.75652233,220844,169258,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",8721,0.05152,"2018","1"
"869","AMAZONAS",291920,0.75652233,220844,169258,"FUERZA POPULAR","PARTIDO POLÍTICO",7903,0.04669,"2018","1"
"870","AMAZONAS",291920,0.75652233,220844,169258,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",6662,0.03936,"2018","1"
"871","AMAZONAS",291920,0.75652233,220844,169258,"VOTOS NULOS",NA,31299,0.18492,"2018","1"
"872","AMAZONAS",291920,0.75652233,220844,169258,"VOTOS EN BLANCO",NA,20287,0.11986,"2018","1"
"873","ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO REGIONAL EL MAICITO","MOVIMIENTO REGIONAL",80481,0.15906,"2018","1"
"874","ANCASH",870629,0.79142206,689035,505969,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",68640,0.13566,"2018","1"
"875","ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO ACCION NACIONALISTA PERUANO","MOVIMIENTO REGIONAL",62403,0.12333,"2018","1"
"876","ANCASH",870629,0.79142206,689035,505969,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",55975,0.11063,"2018","1"
"877","ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA","MOVIMIENTO REGIONAL",55958,0.1106,"2018","1"
"878","ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO","MOVIMIENTO REGIONAL",42854,0.0847,"2018","1"
"879","ANCASH",870629,0.79142206,689035,505969,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",28193,0.05572,"2018","1"
"880","ANCASH",870629,0.79142206,689035,505969,"SIEMPRE UNIDOS","PARTIDO POLÍTICO",27018,0.0534,"2018","1"
"881","ANCASH",870629,0.79142206,689035,505969,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",23251,0.04595,"2018","1"
"882","ANCASH",870629,0.79142206,689035,505969,"FUERZA POPULAR","PARTIDO POLÍTICO",15248,0.03014,"2018","1"
"883","ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO INDEPENDIENTE REGIONAL HORA CERO","MOVIMIENTO REGIONAL",15088,0.02982,"2018","1"
"884","ANCASH",870629,0.79142206,689035,505969,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",10769,0.02128,"2018","1"
"885","ANCASH",870629,0.79142206,689035,505969,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",9743,0.01926,"2018","1"
"886","ANCASH",870629,0.79142206,689035,505969,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",5271,0.01042,"2018","1"
"887","ANCASH",870629,0.79142206,689035,505969,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",5077,0.01003,"2018","1"
"888","ANCASH",870629,0.79142206,689035,505969,"VOTOS EN BLANCO",NA,99841,0.19733,"2018","1"
"889","ANCASH",870629,0.79142206,689035,505969,"VOTOS NULOS",NA,83225,0.16449,"2018","1"
"890","APURIMAC",303697,0.77063323,234039,186927,"MOVIMIENTO REGIONAL LLANKASUN KUSKA","MOVIMIENTO REGIONAL",38482,0.20587,"2018","1"
"891","APURIMAC",303697,0.77063323,234039,186927,"MOVIMIENTO POPULAR KALLPA","MOVIMIENTO REGIONAL",35644,0.19068,"2018","1"
"892","APURIMAC",303697,0.77063323,234039,186927,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",31375,0.16785,"2018","1"
"893","APURIMAC",303697,0.77063323,234039,186927,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",31131,0.16654,"2018","1"
"894","APURIMAC",303697,0.77063323,234039,186927,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",22047,0.11794,"2018","1"
"895","APURIMAC",303697,0.77063323,234039,186927,"ACCION POPULAR","PARTIDO POLÍTICO",7176,0.03839,"2018","1"
"896","APURIMAC",303697,0.77063323,234039,186927,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",5195,0.02779,"2018","1"
"897","APURIMAC",303697,0.77063323,234039,186927,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",5135,0.02747,"2018","1"
"898","APURIMAC",303697,0.77063323,234039,186927,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",4928,0.02636,"2018","1"
"899","APURIMAC",303697,0.77063323,234039,186927,"UNION POR EL PERU","PARTIDO POLÍTICO",3121,0.0167,"2018","1"
"900","APURIMAC",303697,0.77063323,234039,186927,"FUERZA POPULAR","PARTIDO POLÍTICO",1694,0.00906,"2018","1"
"901","APURIMAC",303697,0.77063323,234039,186927,"VAMOS PERU","PARTIDO POLÍTICO",999,0.00534,"2018","1"
"902","APURIMAC",303697,0.77063323,234039,186927,"VOTOS EN BLANCO",NA,27557,0.14742,"2018","1"
"903","APURIMAC",303697,0.77063323,234039,186927,"VOTOS NULOS",NA,19555,0.10461,"2018","1"
"904","AREQUIPA",1100447,0.83420919,918003,714267,"AREQUIPA - UNIDOS POR EL GRAN CAMBIO","MOVIMIENTO REGIONAL",132181,0.18506,"2018","1"
"905","AREQUIPA",1100447,0.83420919,918003,714267,"AREQUIPA TRANSFORMACION","MOVIMIENTO REGIONAL",94032,0.13165,"2018","1"
"906","AREQUIPA",1100447,0.83420919,918003,714267,"AREQUIPA RENACE","MOVIMIENTO REGIONAL",88693,0.12417,"2018","1"
"907","AREQUIPA",1100447,0.83420919,918003,714267,"FUERZA AREQUIPEÑA","MOVIMIENTO REGIONAL",76213,0.1067,"2018","1"
"908","AREQUIPA",1100447,0.83420919,918003,714267,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",45431,0.06361,"2018","1"
"909","AREQUIPA",1100447,0.83420919,918003,714267,"JUNTOS POR EL DESARROLLO DE AREQUIPA","MOVIMIENTO REGIONAL",43562,0.06099,"2018","1"
"910","AREQUIPA",1100447,0.83420919,918003,714267,"TODOS POR EL PERU","PARTIDO POLÍTICO",40887,0.05724,"2018","1"
"911","AREQUIPA",1100447,0.83420919,918003,714267,"MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS","MOVIMIENTO REGIONAL",33784,0.0473,"2018","1"
"912","AREQUIPA",1100447,0.83420919,918003,714267,"ACCION POPULAR","PARTIDO POLÍTICO",33271,0.04658,"2018","1"
"913","AREQUIPA",1100447,0.83420919,918003,714267,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",24549,0.03437,"2018","1"
"914","AREQUIPA",1100447,0.83420919,918003,714267,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",17539,0.02456,"2018","1"
"915","AREQUIPA",1100447,0.83420919,918003,714267,"MOVIMIENTO REGIONAL INDEPENDIENTE AREQUIPA MIA","MOVIMIENTO REGIONAL",17020,0.02383,"2018","1"
"916","AREQUIPA",1100447,0.83420919,918003,714267,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",15617,0.02186,"2018","1"
"917","AREQUIPA",1100447,0.83420919,918003,714267,"SIEMPRE UNIDOS","PARTIDO POLÍTICO",13658,0.01912,"2018","1"
"918","AREQUIPA",1100447,0.83420919,918003,714267,"JUNTOS POR EL SUR","MOVIMIENTO REGIONAL",11543,0.01616,"2018","1"
"919","AREQUIPA",1100447,0.83420919,918003,714267,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",7479,0.01047,"2018","1"
"920","AREQUIPA",1100447,0.83420919,918003,714267,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",6823,0.00955,"2018","1"
"921","AREQUIPA",1100447,0.83420919,918003,714267,"PERU LIBERTARIO","PARTIDO POLÍTICO",6646,0.0093,"2018","1"
"922","AREQUIPA",1100447,0.83420919,918003,714267,"VAMOS PERU","PARTIDO POLÍTICO",5339,0.00747,"2018","1"
"923","AREQUIPA",1100447,0.83420919,918003,714267,"VOTOS NULOS",NA,127666,0.17874,"2018","1"
"924","AREQUIPA",1100447,0.83420919,918003,714267,"VOTOS EN BLANCO",NA,76070,0.1065,"2018","1"
"925","AYACUCHO",454455,0.76763596,348856,284640,"MUSUQ ÑAN","MOVIMIENTO REGIONAL",79940,0.28085,"2018","1"
"926","AYACUCHO",454455,0.76763596,348856,284640,"QATUN TARPUY","MOVIMIENTO REGIONAL",67163,0.23596,"2018","1"
"927","AYACUCHO",454455,0.76763596,348856,284640,"MOVIMIENTO REGIONAL GANA AYACUCHO","MOVIMIENTO REGIONAL",36893,0.12961,"2018","1"
"928","AYACUCHO",454455,0.76763596,348856,284640,"DESARROLLO INTEGRAL AYACUCHO","MOVIMIENTO REGIONAL",35638,0.1252,"2018","1"
"929","AYACUCHO",454455,0.76763596,348856,284640,"TECNOLOGIA DE PUNTA PARA AYACUCHO","MOVIMIENTO REGIONAL",18148,0.06376,"2018","1"
"930","AYACUCHO",454455,0.76763596,348856,284640,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",14229,0.04999,"2018","1"
"931","AYACUCHO",454455,0.76763596,348856,284640,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",10296,0.03617,"2018","1"
"932","AYACUCHO",454455,0.76763596,348856,284640,"MOVIMIENTO INDEPENDIENTE INNOVACION REGIONAL","MOVIMIENTO REGIONAL",7884,0.0277,"2018","1"
"933","AYACUCHO",454455,0.76763596,348856,284640,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",6289,0.02209,"2018","1"
"934","AYACUCHO",454455,0.76763596,348856,284640,"PERU LIBERTARIO","PARTIDO POLÍTICO",5458,0.01918,"2018","1"
"935","AYACUCHO",454455,0.76763596,348856,284640,"TODOS POR EL PERU","PARTIDO POLÍTICO",2702,0.00949,"2018","1"
"936","AYACUCHO",454455,0.76763596,348856,284640,"VOTOS EN BLANCO",NA,33003,0.11595,"2018","1"
"937","AYACUCHO",454455,0.76763596,348856,284640,"VOTOS NULOS",NA,31213,0.10966,"2018","1"
"938","CAJAMARCA",1069604,0.77740734,831518,636079,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",149229,0.23461,"2018","1"
"939","CAJAMARCA",1069604,0.77740734,831518,636079,"ACCION POPULAR","PARTIDO POLÍTICO",135668,0.21329,"2018","1"
"940","CAJAMARCA",1069604,0.77740734,831518,636079,"MOVIMIENTO DE AFIRMACION SOCIAL","MOVIMIENTO REGIONAL",118225,0.18587,"2018","1"
"941","CAJAMARCA",1069604,0.77740734,831518,636079,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",75791,0.11915,"2018","1"
"942","CAJAMARCA",1069604,0.77740734,831518,636079,"CAJAMARCA SIEMPRE VERDE","MOVIMIENTO REGIONAL",61639,0.0969,"2018","1"
"943","CAJAMARCA",1069604,0.77740734,831518,636079,"FRENTE REGIONAL DE CAJAMARCA","MOVIMIENTO REGIONAL",59939,0.09423,"2018","1"
"944","CAJAMARCA",1069604,0.77740734,831518,636079,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",22802,0.03585,"2018","1"
"945","CAJAMARCA",1069604,0.77740734,831518,636079,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",12786,0.0201,"2018","1"
"946","CAJAMARCA",1069604,0.77740734,831518,636079,"VOTOS EN BLANCO",NA,126104,0.19825,"2018","1"
"947","CAJAMARCA",1069604,0.77740734,831518,636079,"VOTOS NULOS",NA,69335,0.109,"2018","1"
"948","CUSCO",981493,0.78712329,772556,587440,"ACCION POPULAR","PARTIDO POLÍTICO",87472,0.1489,"2018","1"
"949","CUSCO",981493,0.78712329,772556,587440,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",86710,0.14761,"2018","1"
"950","CUSCO",981493,0.78712329,772556,587440,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",62360,0.10616,"2018","1"
"951","CUSCO",981493,0.78712329,772556,587440,"MOVIMIENTO REGIONAL INKA PACHAKUTEQ","MOVIMIENTO REGIONAL",58078,0.09887,"2018","1"
"952","CUSCO",981493,0.78712329,772556,587440,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",58010,0.09875,"2018","1"
"953","CUSCO",981493,0.78712329,772556,587440,"MOVIMIENTO REGIONAL TAWANTINSUYO","MOVIMIENTO REGIONAL",53795,0.09158,"2018","1"
"954","CUSCO",981493,0.78712329,772556,587440,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",40160,0.06836,"2018","1"
"955","CUSCO",981493,0.78712329,772556,587440,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",34268,0.05833,"2018","1"
"956","CUSCO",981493,0.78712329,772556,587440,"AUTOGOBIERNO AYLLU","MOVIMIENTO REGIONAL",28625,0.04873,"2018","1"
"957","CUSCO",981493,0.78712329,772556,587440,"MOVIMIENTO ETNOCACERISTA REGIONAL DEL CUSCO","MOVIMIENTO REGIONAL",23044,0.03923,"2018","1"
"958","CUSCO",981493,0.78712329,772556,587440,"MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO","MOVIMIENTO REGIONAL",15001,0.02554,"2018","1"
"959","CUSCO",981493,0.78712329,772556,587440,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",12934,0.02202,"2018","1"
"960","CUSCO",981493,0.78712329,772556,587440,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",8952,0.01524,"2018","1"
"961","CUSCO",981493,0.78712329,772556,587440,"UNION POR EL PERU","PARTIDO POLÍTICO",8396,0.01429,"2018","1"
"962","CUSCO",981493,0.78712329,772556,587440,"FUERZA POPULAR","PARTIDO POLÍTICO",6307,0.01074,"2018","1"
"963","CUSCO",981493,0.78712329,772556,587440,"PERU NACION","PARTIDO POLÍTICO",3328,0.00567,"2018","1"
"964","CUSCO",981493,0.78712329,772556,587440,"VOTOS EN BLANCO",NA,93976,0.15998,"2018","1"
"965","CUSCO",981493,0.78712329,772556,587440,"VOTOS NULOS",NA,91140,0.15515,"2018","1"
"966","HUANCAVELICA",292708,0.77769996,227639,191375,"MOVIMIENTO INDEPENDIENTE TRABAJANDO PARA TODOS","MOVIMIENTO REGIONAL",68607,0.3585,"2018","1"
"967","HUANCAVELICA",292708,0.77769996,227639,191375,"MOVIMIENTO REGIONAL AYNI","MOVIMIENTO REGIONAL",62437,0.32625,"2018","1"
"968","HUANCAVELICA",292708,0.77769996,227639,191375,"MOVIMIENTO REGIONAL AGUA","MOVIMIENTO REGIONAL",30384,0.15877,"2018","1"
"969","HUANCAVELICA",292708,0.77769996,227639,191375,"MOVIMIENTO INDEPENDIENTE DE CAMPESINOS Y PROFESIONALES","MOVIMIENTO REGIONAL",18327,0.09576,"2018","1"
"970","HUANCAVELICA",292708,0.77769996,227639,191375,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",6311,0.03298,"2018","1"
"971","HUANCAVELICA",292708,0.77769996,227639,191375,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",2688,0.01405,"2018","1"
